catalog_id,recipe_name,style,image_path,total_calories,total_mass,total_fat,total_carb,total_protein
catalog_255,Swordfish with Olive Tapenade Recipe,mediterranean,data/catalog/images/catalog_255/rgb.png,294.8886494995,279.1232351375,22.756476366671155,1.514115217109583,69.7421502929175
catalog_256,Corn and Roasted Jalapeno Hummus recipes,mediterranean,data/catalog/images/catalog_256/rgb.png,466.04227625,295.90970155576025,31.0335028076923,19.69360166666667,33.817871
catalog_257,Spinach & Mushroom Pizza with Goat Cheese,italian,data/catalog/images/catalog_257/rgb.png,359.2099516583333,271.57285406249997,33.36699557285257,9.038102032333335,32.277268624125
catalog_258,Rosemary-Garlic Pumpkin Seeds,mediterranean,data/catalog/images/catalog_258/rgb.png,265.9145833333333,47.24622982731958,36.03815641025641,1.9311472222222215,26.396296666666668
catalog_259,"Fig, Brussels Sprouts and Manchego Panini recipes",italian,data/catalog/images/catalog_259/rgb.png,690.4000000037603,261.8750000013525,41.77830769230915,30.052933333643974,45.03380000001
catalog_260,EZ Panini's,italian,data/catalog/images/catalog_260/rgb.png,331.8025,120.125,15.488096153846154,14.913125,30.77475
catalog_261,My Best Ham And Cheese,french,data/catalog/images/catalog_261/rgb.png,244.7689531648601,107.17602792472383,19.886619944910752,5.879916546693988,28.179721885027543
catalog_262,Herbed Ricotta Cheese Omelette recipes,french,data/catalog/images/catalog_262/rgb.png,84.2559393456377,54.900112613568425,8.39558856880615,0.6576658463520217,12.990272765616412
catalog_263,Corn Tortilla Quiche recipes,french,data/catalog/images/catalog_263/rgb.png,868.7818189,397.0543425,102.64053663846155,7.022538253416667,94.36318749
catalog_264,Italian Sausage Stuffed Mushrooms,italian,data/catalog/images/catalog_264/rgb.png,188.26496940059585,80.19238281239107,23.742395092054768,1.201944850278774,17.865379661392183
catalog_265,Madison Dog,french,data/catalog/images/catalog_265/rgb.png,745.00607819375,234.912023125,86.87089030865386,9.981890893104168,57.07175659124997
catalog_266,Microwave Diabetic Fish with Cool Cucumber Sauce,british,data/catalog/images/catalog_266/rgb.png,166.06435629991844,138.81475916653724,11.810823508971273,0.32097083333029575,46.6428561016531
catalog_267,Greek Chicken Salad,mediterranean,data/catalog/images/catalog_267/rgb.png,256.18129227777484,99.39172777785551,32.856961184615166,0.6606710000000849,27.347282711110235
catalog_268,Ginger Soy Bok Choy recipes,chinese,data/catalog/images/catalog_268/rgb.png,105.89470886669505,202.6388054167956,11.54522196538509,2.9113041938779647,5.94852299666757
catalog_269,Hibachi Style Teriyaki Vegetables,japanese,data/catalog/images/catalog_269/rgb.png,95.009125,178.0125,5.5550961538461525,4.090858333333332,10.856725
catalog_270,"Avocado, labneh, roasted carrots & leaves",mediterranean,data/catalog/images/catalog_270/rgb.png,192.3729999998032,210.29999999996616,21.25766538458948,5.52357541666395,8.28404749998695
catalog_271,Sous Vide Mexican Corn on the Cob,mexican,data/catalog/images/catalog_271/rgb.png,262.749096,166.546545352701,23.085022399999996,10.886153,12.2554988
catalog_272,Healthy Baked Shrimp Boil Packets,mediterranean,data/catalog/images/catalog_272/rgb.png,298.9912179206896,59.89801275862069,49.159055814854106,0.7303509468390805,4.871286205344828
catalog_273,Butter Garlic Mushrooms recipes,mediterranean,data/catalog/images/catalog_273/rgb.png,134.40042348300003,134.14481245465947,18.387709833549998,2.0289112511841667,5.715918932945
catalog_274,Polenta with Fresh Herbs and White Cheddar Cheese,italian,data/catalog/images/catalog_274/rgb.png,322.6326893050505,341.48285645839354,18.366805265930633,13.22464112459781,30.18474603570718
catalog_275,Cheese Ball Bites,french,data/catalog/images/catalog_275/rgb.png,277.7037807276862,74.57720404987501,35.200553386809126,4.587094907102501,13.669840552374001
catalog_276,Chilled Vidalia Onion Soup,french,data/catalog/images/catalog_276/rgb.png,260.7680415096405,561.31244791673,21.60538556416925,10.950633689256692,8.091695419380123
catalog_277,Baked Sweet Potato Home Fries recipes,south american,data/catalog/images/catalog_277/rgb.png,244.057197752,255.12252086477775,16.22479673323077,11.9440729644,6.478958150480002
catalog_278,"Lorighittas with Shrimp, Mussels, and Orange",mediterranean,data/catalog/images/catalog_278/rgb.png,787.2000669792462,410.439445429964,39.33274047310432,28.57921292947935,101.2476896744354
catalog_279,Double mushroom sourdough puddings,british,data/catalog/images/catalog_279/rgb.png,354.11848467683564,362.5231466926717,8.430310262435517,19.1248699847787,39.864980705850385
catalog_280,Stuffed Capperino Peppers,italian,data/catalog/images/catalog_280/rgb.png,450.27386537782496,562.2060200000353,53.7816951521397,7.708734946725261,31.93311166000318
catalog_281,Grilled Corn and Shrimp Salad,south american,data/catalog/images/catalog_281/rgb.png,249.212375,212.4625,15.366548076923072,13.783713333333335,12.338937500000002
catalog_282,Parsnip bubble & squeak hash,british,data/catalog/images/catalog_282/rgb.png,198.65625,164.125,17.119038461538462,8.277875,4.4023
catalog_283,Pommes Anna with Gruyère,french,data/catalog/images/catalog_283/rgb.png,320.6944218375,288.45963875,22.62990757673077,12.108161427083333,24.581602688750003
catalog_284,Lomi-Lomi Salmon,nordic,data/catalog/images/catalog_284/rgb.png,47.01772627222223,89.31555540578992,3.1246038366453,1.311069074074074,7.241399384166668
catalog_285,Cherry and Balsamic-Topped Alaska Cod,french,data/catalog/images/catalog_285/rgb.png,195.40773092065626,192.15628626035712,6.01410380422404,4.271653890666667,52.84149417465
catalog_286,“French Onion Soup” Pizza,italian,data/catalog/images/catalog_286/rgb.png,670.8120595771425,385.32309250338125,38.908666038850725,29.007605830999974,51.19439795664878
catalog_287,Zesty lentil & haddock pilaf,mediterranean,data/catalog/images/catalog_287/rgb.png,323.06125,170.75,8.895096153846154,17.1458875,34.385375
catalog_288,Potato Soup With Apples And Brie Cheese recipes,french,data/catalog/images/catalog_288/rgb.png,634.3730831421875,684.843213515625,41.13736560588943,24.21523982027344,57.2427618225
catalog_289,• Ore-Ida® Shredded Hash Brown Potatoes recipes,french,data/catalog/images/catalog_289/rgb.png,281.4238437499805,229.86138187918786,25.04613124999925,9.477808072915353,12.44454687499836
catalog_290,IPA Corned Beef,south american,data/catalog/images/catalog_290/rgb.png,530.68992648,248.933198,62.05227877846155,0.869633125,65.38540898800002
catalog_291,Potato Curry,south east asian,data/catalog/images/catalog_291/rgb.png,51.26325,30.56507358575,3.5638307692307696,2.903783333333333,4.297205
catalog_292,Dad's Sliced Sausage,central europe,data/catalog/images/catalog_292/rgb.png,230.75343663333334,106.42579450376535,24.398911282051284,2.3963611111111116,28.88149588
catalog_293,Cherry Baked Brie,french,data/catalog/images/catalog_293/rgb.png,97.90086607018873,108.05657166386193,0.271175574358957,8.371543336565745,1.6807930406665499
catalog_294,Ellen’s Fried Chicken,mediterranean,data/catalog/images/catalog_294/rgb.png,373.00240747769226,145.2290884375,45.11768226531361,3.9602692307692307,29.153815097446163
catalog_295,FRIED PEPPER EGG,chinese,data/catalog/images/catalog_295/rgb.png,113.42061979212143,28.8744791668061,2.2805700320575153,6.95645659725585,7.578514583359932
catalog_296,Braised beef in red wine,french,data/catalog/images/catalog_296/rgb.png,830.2827499997596,343.63958333326735,90.88145833333233,0.9934895833165366,134.17386083331974
catalog_297,"Pumpkin, fennel and gorgonzola bake",mediterranean,data/catalog/images/catalog_297/rgb.png,644.3289725187212,406.910359564332,84.9233881580546,9.31522327886759,28.243914673249126
catalog_298,Orange Pistachio-Stuffed Grilled Scallops Recipe,mediterranean,data/catalog/images/catalog_298/rgb.png,267.5021036760115,312.336708787379,18.467357654859352,7.9114605463784775,35.94431789406117
catalog_299,Skinny Strawberry Honey Bruschetta,italian,data/catalog/images/catalog_299/rgb.png,69.63388135800012,44.70947856768918,0.6542987036658656,4.759919208535404,5.448235558229121
catalog_300,Oat Frittata,italian,data/catalog/images/catalog_300/rgb.png,206.673500002178,81.17500000071645,4.309138461538462,13.21187333353012,16.8518200000043
catalog_301,Summer Fruit Salad with Mint Dressing,mediterranean,data/catalog/images/catalog_301/rgb.png,113.47725,272.825,0.9743,9.566428333333333,4.309564999999998
catalog_302,Seared Black Pepper-Crusted Ahi Tuna Steaks,japanese,data/catalog/images/catalog_302/rgb.png,273.2043812375,206.8779710741826,12.704716892115387,2.279875,85.12427871
catalog_303,Grilled Lamb Chops,mediterranean,data/catalog/images/catalog_303/rgb.png,954.642173504185,264.4446337136045,136.08314647765138,0.3166333333333335,74.19798131
catalog_304,Zucchini Carrot Fritters recipes,south east asian,data/catalog/images/catalog_304/rgb.png,256.3081478404761,174.67693433588457,35.097020806227114,3.02895773015873,14.450836923809515
catalog_305,Potato Omelet Cups,french,data/catalog/images/catalog_305/rgb.png,377.03051980312495,188.46507708333334,31.439261372205134,10.165645944770832,34.69018011925
catalog_306,Chicken Bacon Ranch Quesadillas #SundaySupper recipes,mexican,data/catalog/images/catalog_306/rgb.png,490.055500002181,160.3500000005072,57.7208461541934,4.511791666676642,48.289900000013375
catalog_307,Yellow Squash Casserole,italian,data/catalog/images/catalog_307/rgb.png,356.8381017653812,320.7318748781475,40.143193993537125,6.11445971605,30.07930723543
catalog_308,Healthy Gratin with Good-for-You Carbs,french,data/catalog/images/catalog_308/rgb.png,450.057845748417,431.76462130209376,36.3920428964418,13.957180359665017,38.74082972412275
catalog_309,Bangan ka Bhurta (Indian Eggplant),indian,data/catalog/images/catalog_309/rgb.png,62.46713194514192,199.5576388889678,2.368759188155572,4.030410185185185,3.9951666666666674
catalog_310,Southwest Chicken Panini,italian,data/catalog/images/catalog_310/rgb.png,783.5025,478.6875,50.85973076923077,9.065391666666667,178.60055
catalog_311,Chicken Veggie Packets Recipe 5,french,data/catalog/images/catalog_311/rgb.png,69.730655425,153.604819375,1.6586815586538461,2.4351588025833335,17.371811464500002
catalog_312,Crock Pot Chicken Parm,italian,data/catalog/images/catalog_312/rgb.png,254.38000000000102,160.33333333333755,4.665115384615427,9.805041666666703,51.1505833333336
catalog_313,Grilled Chicken and Plum Skewers recipes,mediterranean,data/catalog/images/catalog_313/rgb.png,186.025461,208.57309250000003,5.080178882307693,4.0741875,52.978341625
catalog_314,Chicken Parm Panini,italian,data/catalog/images/catalog_314/rgb.png,213.282461890577,130.42701484366123,10.685014624197146,3.11360365050959,53.58713572499613
catalog_315,Ladybug Caprese Bites,italian,data/catalog/images/catalog_315/rgb.png,69.07532235833334,35.08301541666667,7.365264296153847,0.6808096047083333,8.416059326666668
catalog_316,Breakfast Avocado Pita with Spiced Chickpeas recipes,mediterranean,data/catalog/images/catalog_316/rgb.png,280.26904166667373,169.95747724726158,21.497764423077044,11.55125937500074,17.880372916666893
catalog_317,Quick Pan Sausage,british,data/catalog/images/catalog_317/rgb.png,171.78436440007104,118.97546566271225,13.508008061030083,0.2773100694490055,44.77179136167145
catalog_318,"Easy Chickpea ""Tofu",asian,data/catalog/images/catalog_318/rgb.png,150.24628667917298,149.38196441715485,12.851234290984392,4.52689023568004,10.397167979788037
catalog_319,Creamy Polenta with Crumbled Sausage,italian,data/catalog/images/catalog_319/rgb.png,545.94358994375,317.3768241875,59.21462201076925,9.197752426395832,45.4587811175
catalog_320,Hearty Lentil Stew,middle eastern,data/catalog/images/catalog_320/rgb.png,294.4247,618.3343153333334,1.3821956410256409,19.6893956111111,30.644808666666666
catalog_321,Simple Mason Jar Salad recipes,mediterranean,data/catalog/images/catalog_321/rgb.png,503.7770000048661,278.5875000007925,67.81345769298439,7.793458333382998,22.73747000033286
catalog_322,"Springtime Salad with Snow Peas, Cucumbers, and Radishes",mediterranean,data/catalog/images/catalog_322/rgb.png,63.310000000217975,171.25000000003803,4.376538461567548,2.6788750000029675,4.578300000013465
catalog_323,Hummus Cucumber Bites,mediterranean,data/catalog/images/catalog_323/rgb.png,342.0775,310.75,25.90384615384615,2.9895,76.4247
catalog_324,"Tomato, Hummus, and Spinach Sandwich recipes",mediterranean,data/catalog/images/catalog_324/rgb.png,121.325,87.4601364742268,6.16056923076923,5.55272,11.04548
catalog_325,Strawberry Spinach Salad with Poppy Seed Dressing recipes,mediterranean,data/catalog/images/catalog_325/rgb.png,117.16218750000003,81.646875,13.774384615384616,2.0942656250000002,9.787575
catalog_326,Blue Cheese Coleslaw recipes,central europe,data/catalog/images/catalog_326/rgb.png,197.0887984590909,72.17465318181819,27.87758742587413,1.3533688099696963,9.778215198181819
catalog_327,Spider Deviled Egg Recipe,french,data/catalog/images/catalog_327/rgb.png,162.0908125,91.48750000000001,22.1886125,1.0607645833333337,10.925674999999998
catalog_328,Apricot-Mustard Sauce with Pork Chops,french,data/catalog/images/catalog_328/rgb.png,321.11944444444447,220.90277777777771,26.596474358974362,8.597210648148147,36.32263888888888
catalog_329,Swiss Salmon Recipe,nordic,data/catalog/images/catalog_329/rgb.png,293.3326838258259,125.2990462503201,29.322398136095075,2.315277777810322,47.538026034186835
catalog_330,Macaroni Taco Bake Recipe 4,mexican,data/catalog/images/catalog_330/rgb.png,749.160310128125,243.16389408203125,66.05527397090145,17.937257742944013,72.4860656548125
catalog_331,Spinach & Artichoke Stuffed Mushrooms recipes,mediterranean,data/catalog/images/catalog_331/rgb.png,17.9979009467879,43.69034343747837,0.8356350656620046,0.8146121161351738,3.2571587322401014
catalog_332,Rice & bean enchiladas,mexican,data/catalog/images/catalog_332/rgb.png,240.105,159.625,5.449932692307692,14.583466666666663,16.644
catalog_333,Seafood Congee recipes,mediterranean,data/catalog/images/catalog_333/rgb.png,132.2777083333851,67.65279511174656,1.4578076923076924,6.933127777778343,18.60062083333342
catalog_334,"Broccoli & peas with sesame seeds, soy & honey",chinese,data/catalog/images/catalog_334/rgb.png,97.47125000027225,185.99687500008955,3.65523076923077,5.289358333357932,12.893093750000537
catalog_335,Marinated Steak,french,data/catalog/images/catalog_335/rgb.png,213.63518075011592,145.14653000004617,14.478920662694623,0.3197258333431845,48.5479262200096
catalog_336,My Mom's Pi Jiu Ya (Beer-Braised Duck),chinese,data/catalog/images/catalog_336/rgb.png,1432.7173811,420.2776108333333,205.89246316538467,3.073805555555555,81.21421715833334
catalog_337,Fresh and Simple Fruit Salad Recipe,south american,data/catalog/images/catalog_337/rgb.png,173.04270833333337,233.6208333333333,6.214242307692308,11.846455555555558,6.176461666666667
catalog_338,Gazpacho Salsa,mexican,data/catalog/images/catalog_338/rgb.png,56.144677083347524,148.2864583333978,5.531006730769468,2.017795000001483,2.2278858333337848
catalog_339,Marinated Olives and Feta,greek,data/catalog/images/catalog_339/rgb.png,198.2037098,110.11497000000001,27.6587576923077,1.9746816666666676,11.089284999999997
catalog_340,Butterflied Leg of Lamb Masala,middle eastern,data/catalog/images/catalog_340/rgb.png,852.5747500000082,432.9531250000199,89.50675769230783,0.835668437500582,149.35782687500074
catalog_341,Summer Spaghetti,italian,data/catalog/images/catalog_341/rgb.png,1088.069382509375,522.00975796875,91.80881626872595,43.31385307552083,52.6832593771875
catalog_342,Red Chard with Olives and Lemon,italian,data/catalog/images/catalog_342/rgb.png,100.59502388888889,200.63313757908168,9.301411834757834,3.76348,7.033104296296297
catalog_343,Dill Potato Wedges Recipe,french,data/catalog/images/catalog_343/rgb.png,148.2046538542025,150.87111462718795,7.30392447179631,7.640920203647783,8.763969922714098
catalog_344,Grilled Caprese Sandwich,italian,data/catalog/images/catalog_344/rgb.png,558.318672834722,216.13745826388885,57.23418505918805,10.570078036002315,50.14168641444445
catalog_345,Simple Tuna Salad,mexican,data/catalog/images/catalog_345/rgb.png,498.3727628229451,334.18618260429565,20.51724908687548,16.2973470733363,90.97704633429255
catalog_346,Awesome Sockeye Salmon,nordic,data/catalog/images/catalog_346/rgb.png,220.1249389167018,106.60137910309193,22.30209428461608,0.27601425000339225,40.8107669666686
catalog_347,Honey-Ginger Salmon Skewers with Cucumber Salad recipes,nordic,data/catalog/images/catalog_347/rgb.png,482.26454860000024,289.84713875,47.14737168076925,4.224191666666665,77.93468261
catalog_348,Grilled Salmon Kebabs with Kale Tabbouleh,nordic,data/catalog/images/catalog_348/rgb.png,630.5274584508797,470.06708590799724,49.22424064398643,13.718478359422685,97.286430456905
catalog_349,Pina Colada Pork Chops,mexican,data/catalog/images/catalog_349/rgb.png,310.9329863819445,236.1365045138889,27.634023493002125,2.3876398148148157,62.82281758958332
catalog_350,Mango and Cucumber Salsa,mexican,data/catalog/images/catalog_350/rgb.png,19.938942727272728,49.931,0.199866041958042,1.7046391818181819,0.8043772727272726
catalog_351,The Supreme Shepherd's Pie,british,data/catalog/images/catalog_351/rgb.png,380.46447315,355.0230925,22.645257361538462,11.162804166666668,56.656185295
catalog_352,Bok Choy & Quinoa Salad with Tahini Dr,chinese,data/catalog/images/catalog_352/rgb.png,195.54200000000006,185.1,9.9496,9.929266666666665,14.757
catalog_353,French Onion Soup Stuffed Mushrooms,french,data/catalog/images/catalog_353/rgb.png,81.61065161441122,68.82961246012968,8.605307572816479,1.0521261954935266,6.657604479296743
catalog_354,perfect butter-sauteed mushrooms,french,data/catalog/images/catalog_354/rgb.png,133.24938406902498,132.3925931075,19.135494077236924,1.3713690962708331,7.518568233705
catalog_355,Crab Mashed Potatoes,british,data/catalog/images/catalog_355/rgb.png,328.27283517473444,267.4542780318566,24.714844089845673,9.307065901875,38.0033479885375
catalog_356,Spicy Rice Salad,south american,data/catalog/images/catalog_356/rgb.png,675.0251213947918,346.10736018064074,35.86554107275642,30.882317222809025,48.61502113364585
catalog_357,French Rice Salad Recipe,french,data/catalog/images/catalog_357/rgb.png,826.550666666667,628.374770185567,36.090743589743596,36.425408888888896,95.34262
catalog_358,Oriental (Asian) Coleslaw,chinese,data/catalog/images/catalog_358/rgb.png,378.4443788645833,156.82634715277774,48.1417042931891,6.672528464756944,16.249967452708333
catalog_359,Brown & Red Rice Salad,south american,data/catalog/images/catalog_359/rgb.png,277.0350000000197,279.68333333338967,11.50408461538486,15.684347777778738,14.254253333339884
catalog_360,Turnip And Bacon Frittata Recipe,french,data/catalog/images/catalog_360/rgb.png,307.8199791666695,174.56041666667934,38.80650448717962,1.2560777777778898,31.3433500000008
catalog_361,Caboches in Potage (Cabbage Soup),middle eastern,data/catalog/images/catalog_361/rgb.png,79.58728125,305.1953125,0.5473497596153847,5.456234374999998,9.45255375
catalog_362,"Irish Comfort Food You’ve Been Missing, Creamy Colcannon",british,data/catalog/images/catalog_362/rgb.png,500.08397375,585.2114405447553,21.424516423076923,28.64859833333335,24.844379
catalog_363,Vegan Irish Skillet,british,data/catalog/images/catalog_363/rgb.png,229.242821912175,266.37001259271386,10.179538899203335,11.056592844955555,24.600946121573333
catalog_364,Green Bean and Lentil Salad,indian,data/catalog/images/catalog_364/rgb.png,533.07775,237.975,34.96666153846152,19.640504166666663,53.05338
catalog_365,"Chickpea, red pepper, egg & feta hash",greek,data/catalog/images/catalog_365/rgb.png,188.29075,175.61666666666667,12.191734615384616,7.20808638888889,18.499798333333334
catalog_366,Brussels Sprout Chestnut Rice recipes,central europe,data/catalog/images/catalog_366/rgb.png,179.3261195416867,157.0776447918356,4.959661858977848,11.47225,6.978925
catalog_367,Portabella Pita,middle eastern,data/catalog/images/catalog_367/rgb.png,409.3288888880763,285.1444444442162,39.90914700845079,12.59996740740572,21.65888444433078
catalog_368,Veal Scaloppine with Spring Pea Coulis and Asparagus,french,data/catalog/images/catalog_368/rgb.png,179.83438024486802,262.67910034269534,12.304161409284646,3.8264006619228668,33.260098844796296
catalog_369,Rice with Black Beans,mexican,data/catalog/images/catalog_369/rgb.png,166.86967303828126,146.5451165234375,3.3749210517728363,10.526488547566407,10.864095385132813
catalog_370,Rice and Veggie Stuffed Peppers,chinese,data/catalog/images/catalog_370/rgb.png,227.1195674913227,358.669249996543,3.7976693075189223,16.146764999262494,11.57566899928093
catalog_371,Garlic and hot pepper prawns (Gambas Al Ajillo),british,data/catalog/images/catalog_371/rgb.png,185.42874999999208,140.7968749999802,17.561778846153715,0.910080729166085,34.61622812499925
catalog_372,Spicy Chard with Ginger,south american,data/catalog/images/catalog_372/rgb.png,55.12092625,125.12510595060567,5.610905115384615,1.7026100000000002,4.318566
catalog_373,Chicken with Ginger-Pear-Cider Pan Sauce,french,data/catalog/images/catalog_373/rgb.png,316.747336,239.8105925,25.930726959230775,4.49521,56.449391625
catalog_374,Light Nicoise Salad,french,data/catalog/images/catalog_374/rgb.png,300.715316967997,426.338548229933,16.458049990669906,11.111088659037502,40.334063081835
catalog_375,Lucques Pork Burger,nordic,data/catalog/images/catalog_375/rgb.png,838.9108419751218,283.271661875169,97.99728082211566,8.338633612280303,78.78884032625845
catalog_376,BLTA Wrap,british,data/catalog/images/catalog_376/rgb.png,199.53791666666666,88.23958333333333,14.259567307692308,7.485298263888889,13.661791666666666
catalog_377,Watermelon Star Salads,indian,data/catalog/images/catalog_377/rgb.png,163.8575,275.25,7.870461538461537,5.769791666666667,27.02715
catalog_378,Bircher Müesli,central europe,data/catalog/images/catalog_378/rgb.png,251.211878625,235.1730925,4.694051778846155,16.341716421666664,19.6059594205
catalog_379,Banana Raita,indian,data/catalog/images/catalog_379/rgb.png,146.33694625,197.694875,7.698609,7.2469993875,11.401889175000004
catalog_380,Coconut Cauliflower Rice,south east asian,data/catalog/images/catalog_380/rgb.png,158.9477846875,206.7381095401942,20.361418443846155,3.0886675986250003,7.694330128
catalog_381,Vegetable Cashew Curry + Cauliflower Rice,south east asian,data/catalog/images/catalog_381/rgb.png,600.311211946875,481.353609849287,72.61720947131413,13.676721033114587,26.591630903208326
catalog_382,"Veggie Burger, Chickpea-Summer Squash",french,data/catalog/images/catalog_382/rgb.png,351.160152109222,281.6309731462925,13.004890891826008,18.467836145822165,33.917238874995
catalog_383,Simple South African Lamb Curry,indian,data/catalog/images/catalog_383/rgb.png,770.836592525116,182.70408208354615,121.1601958384639,2.61555000000985,16.776415799509603
catalog_384,Smoked Sausage Stir-Fry Recipe,chinese,data/catalog/images/catalog_384/rgb.png,473.382730875,396.3793425,25.575587883076924,17.48269867825,53.90650778
catalog_385,Miami Halibut,chinese,data/catalog/images/catalog_385/rgb.png,260.39533730625,237.984161875,14.88101631221154,1.4197500000000003,74.84960821750002
catalog_386,Roasted Tofu with Avocado Salsa,asian,data/catalog/images/catalog_386/rgb.png,176.70337500000002,108.7625,16.750121153846155,2.70595,30.50006
catalog_387,French in a Flash: Provençal Calamari Salad with Tarragon and Mint Recipe,french,data/catalog/images/catalog_387/rgb.png,200.93629536400283,127.06313810000681,22.5742128791744,1.6940572869035335,24.817456819313602
catalog_388,Salmon Cucumber Sandwiches Recipe,nordic,data/catalog/images/catalog_388/rgb.png,257.5202161994792,158.03722182291668,15.522550742692308,10.581016666666669,21.802789853854165
catalog_389,Peanut Noodles with Chicken,asian,data/catalog/images/catalog_389/rgb.png,1271.672,543.1,96.38673076923075,34.202555,141.94275
catalog_390,Easy Salmon Teriyaki recipes,nordic,data/catalog/images/catalog_390/rgb.png,567.0689398,281.021185,52.27928083076925,3.46933375,95.29471847999997
catalog_391,Crispy Sesame Spinach,chinese,data/catalog/images/catalog_391/rgb.png,115.01396560161236,37.51934000026269,12.880984615612125,3.537733333351137,4.638000000080799
catalog_392,Spinach & Garlic Meatballs in the Instant Pot recipes,middle eastern,data/catalog/images/catalog_392/rgb.png,270.3427729165935,243.37150161919584,22.586118703200718,3.4768591650245724,46.9979758001149
catalog_393,Steamed Vegetables,french,data/catalog/images/catalog_393/rgb.png,151.36833333333337,406.3833333333334,0.7515897435897436,12.218650000000002,9.060213333333332
catalog_394,Fish Fajitas,french,data/catalog/images/catalog_394/rgb.png,191.7324188,194.85642583333333,13.698357803846152,1.7618111111111119,47.24716651833333
catalog_395,Citrus Mango Chicken Tacos,mexican,data/catalog/images/catalog_395/rgb.png,437.6414010625,269.514935,45.142518195384625,3.484366895833335,64.8760124735
catalog_396,Black Bean Mango Salad,mexican,data/catalog/images/catalog_396/rgb.png,311.74083333333334,152.08333333333334,10.36323076923077,16.86666805555555,30.51685833333333
catalog_397,Swiss Chard and Herb Fritters,south east asian,data/catalog/images/catalog_397/rgb.png,339.9801325000326,190.3560127483993,44.993712307697976,4.501857666666667,15.872988000000001
catalog_398,Pork Chops Cordon Bleu,french,data/catalog/images/catalog_398/rgb.png,573.959875,293.4934570850515,45.345930769230776,4.9960125,117.648775
catalog_399,Kittencal's Easy Chicken Cordon Bleu,french,data/catalog/images/catalog_399/rgb.png,289.56357142857144,174.5,14.810967032967037,3.8691999999999998,73.95342857142857
catalog_400,Reuben Casserole,kosher,data/catalog/images/catalog_400/rgb.png,273.05628690833345,122.43206166666666,35.71234518564103,1.4020217431666666,24.545961492833342
catalog_401,Simple Salmon and Spinach Sandwiches,nordic,data/catalog/images/catalog_401/rgb.png,440.97100439409724,301.25515616319444,30.775372573424146,10.68924074074074,70.96171548072915
catalog_402,The 4-Ingredient Dinner I Make At Least Once a Week,nordic,data/catalog/images/catalog_402/rgb.png,598.9343487364465,437.81912697922826,51.309353734410124,12.418571072790964,75.557390220375
catalog_403,Glenda's Mandarin Orange Salad,asian,data/catalog/images/catalog_403/rgb.png,358.07863972966635,265.9626973636627,35.076549258974346,12.139389254588961,10.435733398645835
catalog_404,Asian Spiral Cucumber Carrot Chickpea Salad recipes,indian,data/catalog/images/catalog_404/rgb.png,172.61483287500002,329.66687570306823,4.921785842307693,10.228671333333333,12.772461299999998
catalog_405,"Golden Beet, Halloumi, and Walnut Salad",eastern europe,data/catalog/images/catalog_405/rgb.png,476.9358895653813,174.08331588263994,64.19166327600504,7.091374638327777,17.83387726993
catalog_406,Smoky Mashed White & Sweet Potatoes,south american,data/catalog/images/catalog_406/rgb.png,157.35254670833334,193.7650678388432,6.906157444017095,8.637530703703703,8.397999866666668
catalog_407,"Red Snapper With Chick Peas, Fennel And White Wine",south american,data/catalog/images/catalog_407/rgb.png,530.391465,594.2216784222164,24.259924461538464,10.829193333333334,106.031192
catalog_408,Delights of Dijon — Vichyssoise Galette with White Wine Mustard,french,data/catalog/images/catalog_408/rgb.png,241.35644444446334,68.77728763203038,25.000320512820835,6.798022777779756,7.450311111111713
catalog_409,Baked Pretzel Chicken Fingers recipes,eastern europe,data/catalog/images/catalog_409/rgb.png,283.1072247083333,141.34434583333334,6.508601678205131,11.476934055555555,51.307723933333335
catalog_410,Swedish Eggs,nordic,data/catalog/images/catalog_410/rgb.png,137.8050641,62.880773125,15.196414207692307,1.3035001883541668,16.059903122500007
catalog_411,Shepherd's Pie Skillet,british,data/catalog/images/catalog_411/rgb.png,480.95199813483333,608.16512183125,40.79427772055947,12.97996664709226,42.898626225961046
catalog_412,Mushroom and Kale Galette,french,data/catalog/images/catalog_412/rgb.png,570.8702503647218,400.789557676266,39.5294372413063,26.077873032321325,32.269257061586025
catalog_413,Salmon Patties,nordic,data/catalog/images/catalog_413/rgb.png,83.845,76.5625,6.812375,0.40906041666666676,20.1789375
catalog_414,"Aloo Gobi Recipe, How To Make Aloo Gobi Dr",indian,data/catalog/images/catalog_414/rgb.png,121.516125,153.34859080992268,5.8945,6.704310416666668,6.4474125
catalog_415,Calamari Tacos with Salsa Naranja recipes,mexican,data/catalog/images/catalog_415/rgb.png,567.4443676499912,472.17526374997226,20.946418099615197,27.699629582832724,68.99837603999904
catalog_416,Pan Seared Pork Cutlet with Black Eyed Pea Salsa - Guest Post from Spatulas On Parade,mexican,data/catalog/images/catalog_416/rgb.png,425.172699488889,483.825552361111,25.457988021901702,10.216575740828707,77.70060483841671
catalog_417,Pineapple Fried Rice with a Thai Kick + Vegan Eats World Cookbook recipes,south east asian,data/catalog/images/catalog_417/rgb.png,519.7154166666668,387.48958333333326,12.153272435897437,32.10723055555555,35.08423750000002
catalog_418,Scalloped Potatoes with Ham recipes,french,data/catalog/images/catalog_418/rgb.png,536.2262065700829,276.1247837584374,61.19592584335044,10.555987409565105,30.743429480655
